time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
83.7125,19.696365,0.00086271,83.7125,19.696365,0.00086271006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.696365,0.35816467,83.7125,19.696365,0.55632585,,,,,,,,,,,,,,,,,83.7125,19.786303,-0.013314794,83.7125,19.786303,0.0028600735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.786303,1.0000001e-07,83.7125,19.786303,7.0,,,,,,,
83.7125,19.726343,0.0009519559,83.7125,19.726343,0.0009817047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.726343,0.6176451,83.7125,19.726343,0.93981427,,,,,,,,,,,,,,,,,83.7125,19.816282,-0.005942053,83.7125,19.816282,-0.018555284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.816282,1.0000001e-07,83.7125,19.816282,7.0,,,,,,,
83.7125,19.756323,0.0010114532,83.7125,19.756323,0.00093708164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.756323,0.8362589,83.7125,19.756323,0.80640405,,,,,,,,,,,,,,,,,83.7125,19.84626,0.02699423,83.7125,19.84626,0.006063091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.84626,1.0000001e-07,83.7125,19.84626,7.0,,,,,,,
83.7125,19.786303,0.00072884123,83.7125,19.786303,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.786303,-0.03375921,83.7125,19.786303,0.10132388,,,,,,,,,,,,,,,,,83.7125,19.87624,-0.0051655513,83.7125,19.87624,0.014260913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.87624,1.0000001e-07,83.7125,19.87624,7.0,,,,,,,
83.7125,19.816282,0.0007734642,83.7125,19.816282,0.0005949724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.816282,0.07016265,83.7125,19.816282,-0.32055843,,,,,,,,,,,,,,,,,83.7125,19.90622,-0.0062378882,83.7125,19.90622,0.006491992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.90622,1.0000001e-07,83.7125,19.90622,7.0,,,,,,,
83.7125,19.84626,0.0010412019,83.7125,19.84626,0.0008329614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.84626,0.9643285,83.7125,19.84626,0.46249288,,,,,,,,,,,,,,,,,83.7125,19.9362,-0.0029434988,83.7125,19.9362,-0.015735192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.9362,1.0000001e-07,83.7125,19.9362,7.0,,,,,,,
83.7125,19.87624,0.00075858994,83.7125,19.87624,0.00086271006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.87624,0.035825245,83.7125,19.87624,0.5819979,,,,,,,,,,,,,,,,,83.7125,19.966177,0.01924109,83.7125,19.966177,0.02455796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.966177,1.0000001e-07,83.7125,19.966177,7.0,,,,,,,
83.7125,19.90622,0.0007883385,83.7125,19.90622,0.00074371556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.90622,0.10123959,83.7125,19.90622,0.1817014,,,,,,,,,,,,,,,,,83.7125,19.996157,0.01875633,83.7125,19.996157,-0.013898596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.996157,1.0000001e-07,83.7125,19.996157,7.0,,,,,,,
83.7125,19.9362,0.0007734642,83.7125,19.9362,0.0006098468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.9362,0.077406295,83.7125,19.9362,-0.26499283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,19.966177,0.0010114532,83.7125,19.966177,0.0009519559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.966177,0.835523,83.7125,19.966177,0.845833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,19.996157,0.0009668303,83.7125,19.996157,0.0006098468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,19.996157,0.6922151,83.7125,19.996157,-0.2858311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.026136,0.0009519559,83.7125,20.026136,0.0008180872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.026136,0.6486615,83.7125,20.026136,0.41798714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.056116,0.0008924587,83.7125,20.056116,0.0007585899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.056116,0.4495859,83.7125,20.056116,0.22273032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.086094,0.0008924587,83.7125,20.086094,0.00078833854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.086094,0.47146088,83.7125,20.086094,0.30641747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.116074,0.000669344,83.7125,20.116074,0.00069909263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.116074,-0.25669074,83.7125,20.116074,0.0037154357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.146053,0.00083296146,83.7125,20.146053,0.00065446977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.146053,0.2821161,83.7125,20.146053,-0.14284708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.176033,0.00080321275,83.7125,20.176033,0.00083296146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.176033,0.20117179,83.7125,20.176033,0.4396696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.20601,0.0009222073,83.7125,20.20601,0.0007437156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.20601,0.5727235,83.7125,20.20601,0.15736891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.23599,0.0007734642,83.7125,20.23599,0.0005949724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.23599,0.08330724,83.7125,20.23599,-0.32385466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.26597,0.00086271,83.7125,20.26597,0.0007883385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.26597,0.36619928,83.7125,20.26597,0.3158261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.29595,0.0009817046,83.7125,20.29595,0.00056522386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.29595,0.75409925,83.7125,20.29595,-0.4459521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.325928,0.0009222073,83.7125,20.325928,0.0006990927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.325928,0.5230361,83.7125,20.325928,0.006046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.355907,0.0008180871,83.7125,20.355907,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.355907,0.20289806,83.7125,20.355907,0.26626348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.385887,0.00083296146,83.7125,20.385887,0.0008180872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.385887,0.29806504,83.7125,20.385887,0.439428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.415867,0.00092220743,83.7125,20.415867,0.0008032128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.415867,0.57563734,83.7125,20.415867,0.40008634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.445845,0.0010709505,83.7125,20.445845,0.0008032128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.445845,1.0238286,83.7125,20.445845,0.39428377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.475824,0.0008329614,83.7125,20.475824,0.0009073329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.475824,0.26065028,83.7125,20.475824,0.7127979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.505804,0.00083296146,83.7125,20.505804,0.0005949724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.505804,0.29406953,83.7125,20.505804,-0.3352802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.535784,0.0008924587,83.7125,20.535784,0.00084783573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.535784,0.44479042,83.7125,20.535784,0.54457194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.565763,0.0008478358,83.7125,20.565763,0.00081808714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.565763,0.31066838,83.7125,20.565763,0.42153165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.595741,0.001145322,83.7125,20.595741,0.0006395953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.595741,1.2582905,83.7125,20.595741,-0.17687772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.625721,0.0007883385,83.7125,20.625721,0.00065446965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.625721,0.12103997,83.7125,20.625721,-0.15066211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.6557,0.00071396696,83.7125,20.6557,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.6557,-0.08963624,83.7125,20.6557,0.28675684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.68568,0.00068421825,83.7125,20.68568,0.00066934404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.68568,-0.1915656,83.7125,20.68568,-0.06968859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.715658,0.0008478358,83.7125,20.715658,0.00077346415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.715658,0.32824472,83.7125,20.715658,0.25020525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.745638,0.00084783573,83.7125,20.745638,0.00062472105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.745638,0.30339104,83.7125,20.745638,-0.24094926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.775618,0.00080321287,83.7125,20.775618,0.0007734641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.775618,0.21501094,83.7125,20.775618,0.2748543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.805597,0.0008924587,83.7125,20.805597,0.0007437155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.805597,0.4831825,83.7125,20.805597,0.1779273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.835575,0.0009222073,83.7125,20.835575,0.00066934404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.835575,0.5469074,83.7125,20.835575,-0.057406135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.865555,0.00074371556,83.7125,20.865555,0.00066934404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.865555,0.0017869638,83.7125,20.865555,-0.09198333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.895535,0.0010263274,83.7125,20.895535,0.0008924588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.895535,0.9010248,83.7125,20.895535,0.6523809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.925514,0.0006990926,83.7125,20.925514,0.00086271006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.925514,-0.12836075,83.7125,20.925514,0.5689239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.955492,0.0007288412,83.7125,20.955492,0.00058009813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.955492,-0.0380299,83.7125,20.955492,-0.3923651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,20.985472,0.00077346415,83.7125,20.985472,0.0007437156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,20.985472,0.069919795,83.7125,20.985472,0.18424359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.015451,0.0005800982,83.7125,21.015451,0.00081808714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.015451,-0.5473838,83.7125,21.015451,0.4139884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.045431,0.0009817046,83.7125,21.045431,0.00077346415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.045431,0.7476795,83.7125,21.045431,0.26258966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.075409,0.0010858248,83.7125,21.075409,0.0006247211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.075409,1.0830517,83.7125,21.075409,-0.25472665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.105389,0.0005206009,83.7125,21.105389,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.105389,-0.72032374,83.7125,21.105389,0.078599356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.135368,0.0009222073,83.7125,21.135368,0.00078833854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.135368,0.5422404,83.7125,21.135368,0.31140888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.165348,0.00058009813,83.7125,21.165348,0.0006990926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.165348,-0.52447534,83.7125,21.165348,0.00517512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.195326,0.00086271006,83.7125,21.195326,0.00062472105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.195326,0.36354387,83.7125,21.195326,-0.24499144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.225306,0.0007437155,83.7125,21.225306,0.0007734641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.225306,0.023315767,83.7125,21.225306,0.28092715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.255285,0.0006098468,83.7125,21.255285,0.0007585899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.255285,-0.4361045,83.7125,21.255285,0.1995574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.285265,0.00068421825,83.7125,21.285265,0.0007139669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.285265,-0.19147502,83.7125,21.285265,0.048478413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.315243,0.0008032128,83.7125,21.315243,0.0007883386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.315243,0.17081094,83.7125,21.315243,0.34926775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.345222,0.0009222073,83.7125,21.345222,0.00046110366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.345222,0.5774895,83.7125,21.345222,-0.7678118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.375202,0.0009519559,83.7125,21.375202,0.00087758445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.375202,0.66612166,83.7125,21.375202,0.64064145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.405182,0.00075858994,83.7125,21.405182,0.00069909263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.405182,0.0053838757,83.7125,21.405182,0.014408403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.435162,0.0011304476,83.7125,21.435162,0.000713967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.435162,1.1860265,83.7125,21.435162,0.052714396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.46514,0.0009222073,83.7125,21.46514,0.000713967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.46514,0.56651866,83.7125,21.46514,0.058107182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.49512,0.00074371556,83.7125,21.49512,0.00080321287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.49512,-0.009679486,83.7125,21.49512,0.37017685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.525099,0.000996579,83.7125,21.525099,0.0007437155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.525099,0.8107901,83.7125,21.525099,0.16604502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.555079,0.0010412018,83.7125,21.555079,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.555079,0.94309235,83.7125,21.555079,0.39881095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.585056,0.00068421825,83.7125,21.585056,0.0007883385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.585056,-0.19366974,83.7125,21.585056,0.33352026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.615036,0.0008924588,83.7125,21.615036,0.0006842183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.615036,0.4776275,83.7125,21.615036,-0.032721546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.645016,0.0008924587,83.7125,21.645016,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.645016,0.44687164,83.7125,21.645016,0.10408315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.674995,0.0008924588,83.7125,21.674995,0.0006395954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.674995,0.45293733,83.7125,21.674995,-0.14464903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.7125,21.704973,0.0009222073,83.7125,21.704973,0.0006098467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,21.704973,0.5700953,83.7125,21.704973,-0.29672125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
