a2672316.421332
Narit-cm 23/07/2026 16:40:13 23/07/2026 16:42:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .p Analog 0 	532.000 .p Analog StErr 0 	532.000 .p Photon Counting 0 	532.000 .p PC StErr 0 	0.000 .o Overflow Info 0 
6.02593	0.000990382	1.1162	0.138407	0
6.02529	0.000999658	1.14952	0.138407	0
6.02509	0.000993885	1.29946	0.146568	0
6.02572	0.000987204	1.2828	0.145888	0
6.027	0.00102502	1.41608	0.150989	0
6.02741	0.00108327	1.34944	0.15473	0
6.02739	0.00102826	1.26614	0.144868	0
6.02658	0.000994858	1.23282	0.143167	0
6.02448	0.000966708	1.13286	0.135346	0
6.02575	0.000990512	0.999584	0.127524	0
6.02605	0.000990317	1.26614	0.142827	0
6.02658	0.00101075	1.31612	0.149289	0
6.02784	0.0010688	1.53269	0.15847	0
6.02794	0.00103851	1.31612	0.147588	0
6.02639	0.000999658	1.13286	0.137386	0
6.02689	0.00102917	1.29946	0.146568	0
6.02581	0.000994534	1.39942	0.149969	0
6.0256	0.000994015	1.16618	0.139427	0
6.02583	0.000983896	1.09954	0.135686	0
6.02528	0.000999658	0.982924	0.128545	0
6.0271	0.00106024	1.33278	0.146568	0
6.02675	0.00102664	1.31612	0.145548	0
6.02566	0.00104156	1.08288	0.134666	0
6.02595	0.0010293	1.48272	0.15439	0
6.02565	0.00102774	1.31612	0.147588	0
6.02553	0.00103618	0.966264	0.125484	0
6.02572	0.000970405	1.33278	0.146568	0
6.02598	0.001009	1.09954	0.133646	0
6.02574	0.000970989	1.1995	0.139087	0
6.02481	0.000997712	1.06622	0.131605	0
6.02646	0.00102268	1.13286	0.135346	0
6.02613	0.000997387	0.999584	0.129565	0
6.02621	0.000973453	1.2828	0.143848	0
6.02712	0.000971637	1.4494	0.15439	0
6.02823	0.00101289	1.53269	0.15847	0
6.02963	0.00106523	1.41608	0.150989	0
6.02776	0.00103079	1.2828	0.147588	0
6.02708	0.00104792	1.59933	0.163571	0
6.02758	0.00103228	1.33278	0.148268	0
6.02687	0.00105615	1.08288	0.136706	0
6.02787	0.00106089	1.39942	0.153709	0
6.02747	0.00105265	1.38276	0.150989	0
6.02442	0.000988372	1.08288	0.134666	0
6.02458	0.000998101	1.29946	0.146568	0
6.02614	0.000981756	1.29946	0.146568	0
6.02457	0.000985712	1.09954	0.135686	0
6.02511	0.00098662	0.932945	0.123104	0
6.02596	0.00098675	1.39942	0.149969	0
6.02679	0.00106011	1.38276	0.149289	0
6.02642	0.00101509	1.14952	0.138407	0
6.02565	0.00098701	1.1995	0.139087	0
6.02554	0.00100835	1.26614	0.144868	0
6.02707	0.00102398	1.39942	0.152009	0
6.02678	0.00102923	1.21616	0.142147	0
6.0262	0.00098675	1.26614	0.146908	0
6.02591	0.000973972	0.882965	0.120043	0
6.02548	0.000981496	1.33278	0.150309	0
6.02573	0.000997323	1.08288	0.136706	0
6.02646	0.00100297	1.13286	0.135346	0
6.02535	0.000991809	0.999584	0.127524	0
6.02574	0.000986685	1.08288	0.134666	0
6.02683	0.00098195	1.04956	0.130585	0
6.02839	0.00100595	1.23282	0.141127	0
6.02738	0.00104337	1.18284	0.138407	0
6.02752	0.00106283	1.33278	0.146568	0
6.02784	0.0010088	1.26614	0.144868	0
6.0259	0.000995571	1.26614	0.144868	0
6.02537	0.00100057	1.1995	0.139087	0
6.0272	0.00101957	1.48272	0.15439	0
6.027	0.00101438	1.16618	0.137386	0
6.02553	0.00100095	1.26614	0.142827	0
6.02662	0.0010365	1.38276	0.149289	0
6.02767	0.00104376	1.43274	0.153709	0
6.02666	0.00103605	1.3661	0.152009	0
6.02674	0.00108074	1.2828	0.145888	0
6.0272	0.00103468	1.29946	0.146568	0
6.02735	0.00104558	1.33278	0.146568	0
6.02599	0.00103345	1.38276	0.149289	0
6.02567	0.00101704	1.24948	0.145888	0
6.02703	0.00101795	1.3661	0.152009	0
6.02701	0.00100952	1.23282	0.141127	0
6.02878	0.00103864	1.56601	0.160171	0
6.02779	0.00103514	1.43274	0.15711	0
6.02595	0.00104727	1.26614	0.142827	0
6.02763	0.00101419	1.43274	0.153709	0
6.02849	0.000994534	1.24948	0.142147	0
6.02737	0.00102158	1.26614	0.144868	0
6.02692	0.00101847	1.21616	0.140107	0
6.02764	0.000997517	1.3661	0.148268	0
6.0278	0.00100569	1.39942	0.152009	0
6.02609	0.000981756	0.982924	0.126504	0
6.02687	0.000997452	1.51603	0.15575	0
6.02746	0.00100407	1.18284	0.138407	0
6.02595	0.00097754	1.16618	0.137386	0
6.02634	0.000997777	1.38276	0.150989	0
6.02671	0.00103773	1.46606	0.15507	0
6.02643	0.00101821	1.23282	0.143167	0
6.02644	0.00103935	1.53269	0.15677	0
6.02704	0.00109371	1.18284	0.147928	0
6.02624	0.00101412	1.1995	0.141127	0
6.02758	0.00102418	1.58267	0.160851	0
6.02669	0.000982404	1.04956	0.130585	0
6.02543	0.000990577	1.3661	0.148268	0
6.02704	0.00102411	1.59933	0.163571	0
6.02707	0.00101522	1.18284	0.142147	0
6.02567	0.00100452	1.29946	0.144868	0
6.02631	0.000979096	1.23282	0.144868	0
6.02771	0.000968135	1.1995	0.139087	0
6.02748	0.00101503	1.26614	0.142827	0
6.02661	0.0010232	1.26614	0.144868	0
6.02799	0.00107736	1.69929	0.166292	0
6.02764	0.00101036	1.23282	0.143167	0
6.0267	0.00104247	1.23282	0.143167	0
6.02697	0.00104415	1.56601	0.15847	0
6.02708	0.00103546	1.61599	0.160851	0
6.02662	0.00102281	1.08288	0.132625	0
6.02751	0.00102204	1.34944	0.147248	0
6.02738	0.00101568	1.39942	0.152009	0
6.02504	0.000984869	0.982924	0.128545	0
6.02729	0.0010053	1.54935	0.161191	0
6.02814	0.00103708	1.51603	0.15575	0
6.02608	0.00099875	1.09954	0.133646	0
6.0266	0.00102612	1.2828	0.147588	0
6.02798	0.0010579	1.43274	0.153709	0
6.02694	0.00106225	1.51603	0.15779	0
6.02609	0.00103585	1.24948	0.142147	0
6.02511	0.00102482	1.34944	0.149289	0
6.02646	0.00105297	1.31612	0.153029	0
6.02705	0.00102949	1.14952	0.136366	0
6.02706	0.000991809	1.1162	0.134326	0
6.02679	0.00101231	1.1995	0.139087	0
6.02623	0.000997452	1.21616	0.140107	0
6.02419	0.000955162	1.1995	0.141127	0
6.02599	0.000997193	1.1162	0.136366	0
6.02781	0.000983118	1.2828	0.145888	0
6.02612	0.00100634	1.1995	0.139087	0
6.02498	0.000949843	1.16618	0.137386	0
6.02762	0.00100932	1.2828	0.143848	0
6.02815	0.00102074	1.21616	0.144188	0
6.02725	0.00101983	1.33278	0.148268	0
6.02622	0.00101146	1.1995	0.141127	0
6.02437	0.000989669	1.04956	0.132625	0
6.02606	0.0010304	1.01624	0.128545	0
6.02609	0.000961908	1.4494	0.15439	0
6.02527	0.000983507	1.18284	0.138407	0
6.02603	0.00100413	1.3661	0.148268	0
6.02725	0.00100919	1.26614	0.142827	0
6.02638	0.00100971	1.18284	0.138407	0
6.02553	0.000994988	1.26614	0.142827	0
6.02685	0.00101328	1.29946	0.144868	0
6.02681	0.00102748	1.26614	0.142827	0
6.02524	0.00101944	1.38276	0.149289	0
6.02701	0.00103319	1.08288	0.132625	0
6.02607	0.0010066	1.14952	0.136366	0
6.02565	0.000992134	1.18284	0.138407	0
6.02751	0.00103572	1.4494	0.152689	0
6.02737	0.00100018	1.21616	0.140107	0
6.02581	0.0010136	1.09954	0.135686	0
6.02811	0.000995312	1.31612	0.147588	0
6.02984	0.00103027	1.3661	0.150309	0
6.02766	0.00106134	1.51603	0.15779	0
6.02738	0.00101976	1.24948	0.145888	0
6.0288	0.00104584	1.26614	0.146908	0
6.02743	0.00103099	1.39942	0.153709	0
6.02738	0.00101334	1.38276	0.152689	0
6.02796	0.00103034	1.33278	0.146568	0
6.02651	0.00101749	1.18284	0.144188	0
6.02742	0.00101542	1.3661	0.148268	0
6.02732	0.00100939	1.13286	0.135346	0
6.02658	0.00101737	1.24948	0.143848	0
6.02688	0.00104318	1.23282	0.143167	0
6.02796	0.00104123	1.41608	0.152689	0
6.02592	0.000975983	1.14952	0.136366	0
6.02676	0.00103929	1.49938	0.15677	0
6.02676	0.00100355	1.23282	0.143167	0
6.02654	0.00102859	1.2828	0.143848	0
6.02631	0.00101107	1.38276	0.152689	0
6.02624	0.000995377	1.21616	0.140107	0
6.02936	0.00106348	1.69929	0.164592	0
6.03086	0.0010341	1.48272	0.15609	0
6.02759	0.00105589	1.39942	0.149969	0
6.02785	0.0010424	1.48272	0.15439	0
6.02804	0.00102113	1.26614	0.142827	0
6.02561	0.0010031	1.09954	0.139767	0
6.02643	0.00100478	1.46606	0.15507	0
6.02701	0.000984545	1.3661	0.148268	0
6.02557	0.000998814	1.18284	0.138407	0
6.02548	0.00101042	1.24948	0.143848	0
6.02599	0.000990707	1.01624	0.130585	0
6.02617	0.000999787	1.29946	0.144868	0
6.02632	0.00104908	1.23282	0.141127	0
6.02707	0.00103371	1.2828	0.143848	0
6.02753	0.00101749	1.23282	0.141127	0
6.02711	0.00101743	1.23282	0.144868	0
6.02672	0.0010079	1.13286	0.135346	0
6.02628	0.000990058	1.0329	0.129565	0
6.02655	0.00104603	1.41608	0.150989	0
6.0264	0.0010208	1.14952	0.138407	0
6.02606	0.0010042	1.3661	0.148268	0
6.02702	0.00103358	1.48272	0.15609	0
6.02615	0.00100861	1.06622	0.133646	0
6.02749	0.00103845	1.38276	0.150989	0
6.02794	0.00101548	1.09954	0.133646	0
6.02613	0.00102022	1.16618	0.143167	0
6.02703	0.00104078	1.38276	0.150989	0
6.02781	0.00104973	1.2828	0.143848	0
6.02615	0.00101672	1.2828	0.145888	0
6.02744	0.00103138	1.43274	0.153709	0
6.02826	0.00101088	1.16618	0.137386	0
6.02667	0.00100167	1.1995	0.139087	0
6.02793	0.00102645	1.43274	0.151669	0
6.02852	0.00104337	1.29946	0.146568	0
6.02717	0.00100971	1.01624	0.130585	0
6.02476	0.000979161	1.08288	0.132625	0
6.02651	0.000995442	1.33278	0.146568	0
6.02819	0.00103092	1.29946	0.148608	0
6.02784	0.00102878	1.26614	0.142827	0
6.02754	0.00103618	1.49938	0.15507	0
6.02659	0.00105972	1.31612	0.145548	0
6.02461	0.00097034	1.13286	0.139427	0
6.02538	0.000989734	1.13286	0.137386	0
6.02638	0.00100939	1.3661	0.152009	0
6.02588	0.00100621	1.23282	0.141127	0
6.02545	0.000994663	1.3661	0.148268	0
6.02573	0.000987788	0.949604	0.124464	0
6.02614	0.000991874	1.26614	0.144868	0
6.02788	0.00103475	1.56601	0.15847	0
6.02809	0.00102911	1.31612	0.145548	0
6.02616	0.00102547	1.23282	0.143167	0
6.02637	0.00101717	1.24948	0.142147	0
6.02726	0.00102567	1.21616	0.140107	0
6.0278	0.000995312	1.41608	0.150989	0
6.02704	0.00100005	1.0329	0.131605	0
6.02583	0.000977215	1.24948	0.142147	0
6.02579	0.00101717	1.06622	0.133646	0
6.02718	0.00101775	1.33278	0.152009	0
6.02733	0.00100978	1.31612	0.149289	0
6.02749	0.00104571	1.61599	0.160851	0
6.02717	0.00100952	1.2828	0.145888	0
6.02729	0.00104156	1.43274	0.15541	0
6.02655	0.00100394	1.06622	0.131605	0
6.0253	0.000995831	1.09954	0.133646	0
6.02717	0.000995052	1.41608	0.150989	0
6.02766	0.00100562	1.2828	0.145888	0
6.02524	0.000990512	1.09954	0.133646	0
6.02666	0.00105051	1.59933	0.164932	0
6.02759	0.00100459	1.1995	0.145208	0
6.02611	0.00104435	1.3661	0.148268	0
6.02628	0.00102249	1.16618	0.137386	0
6.02467	0.000993885	1.14952	0.138407	0
6.02546	0.00101905	1.38276	0.149289	0
6.0261	0.00101088	1.31612	0.151329	0
6.02676	0.00101341	1.48272	0.15439	0
6.02686	0.0010258	1.39942	0.152009	0
6.02749	0.00101782	1.13286	0.135346	0
6.02581	0.00105213	1.38276	0.150989	0
6.02477	0.000984545	1.09954	0.137726	0
6.0261	0.000964178	1.18284	0.138407	0
6.02759	0.00100744	1.23282	0.141127	0
6.02785	0.00102521	1.41608	0.152689	0
6.02718	0.000988177	1.18284	0.140447	0
6.02643	0.00100005	1.09954	0.135686	0
6.02684	0.000985907	1.16618	0.139427	0
6.02628	0.000990447	1.13286	0.135346	0
6.02697	0.00102878	1.34944	0.147248	0
6.02892	0.00104792	1.48272	0.15779	0
6.027	0.00100095	1.16618	0.137386	0
6.02506	0.00100601	1.24948	0.143848	0
6.02582	0.000987204	1.13286	0.135346	0
6.02587	0.000989474	1.2828	0.145888	0
6.02541	0.000953346	1.04956	0.132625	0
6.02607	0.00102145	1.38276	0.149289	0
6.02656	0.00102554	1.26614	0.142827	0
6.02551	0.00103326	1.43274	0.153709	0
6.02692	0.000996155	1.48272	0.15609	0
6.02729	0.000992717	1.04956	0.130585	0
6.02586	0.00100154	1.24948	0.145888	0
6.02706	0.00103572	1.38276	0.150989	0
6.02708	0.00102171	1.23282	0.144868	0
6.02811	0.00100874	1.43274	0.151669	0
6.02915	0.00101996	1.08288	0.132625	0
6.02641	0.00100083	1.24948	0.142147	0
6.02824	0.00104474	1.78259	0.171733	0
6.02999	0.00105978	1.41608	0.15439	0
6.02814	0.00102547	1.46606	0.153369	0
6.02747	0.000981431	1.18284	0.138407	0
6.02702	0.00104007	1.43274	0.153709	0
6.02833	0.00102158	1.16618	0.137386	0
6.02679	0.00102936	1.21616	0.142147	0
6.02613	0.00102353	1.29946	0.146568	0
6.02782	0.00101529	1.24948	0.145888	0
6.02793	0.001033	1.26614	0.144868	0
6.02742	0.00104234	1.38276	0.150989	0
6.02608	0.000990966	1.13286	0.137386	0
6.02566	0.000976891	1.1995	0.139087	0
6.02636	0.00106218	1.41608	0.152689	0
6.02674	0.00100854	1.23282	0.141127	0
6.0261	0.00103228	1.41608	0.15643	0
6.02518	0.000994728	0.999584	0.127524	0
6.02655	0.00104402	1.43274	0.15541	0
6.02847	0.00103183	1.2828	0.143848	0
6.02788	0.00107399	1.59933	0.163571	0
6.02675	0.00103864	1.39942	0.149969	0
6.02627	0.00100978	1.1162	0.134326	0
6.02716	0.00103099	1.46606	0.15507	0
6.02691	0.00104649	1.33278	0.146568	0
6.02617	0.000999852	1.14952	0.136366	0
6.02655	0.000984999	1.41608	0.152689	0
6.02715	0.00101503	1.24948	0.143848	0
6.02667	0.00101944	1.26614	0.144868	0
6.02523	0.000977475	0.999584	0.127524	0
6.02524	0.000961908	0.982924	0.126504	0
6.0273	0.00100394	1.59933	0.164932	0
6.02755	0.00100744	1.24948	0.142147	0
6.02572	0.000985258	1.2828	0.147588	0
6.02676	0.00107107	1.29946	0.148608	0
6.02677	0.00100777	1.29946	0.146568	0
6.02617	0.000959443	1.1162	0.136366	0
6.0272	0.00101445	1.3661	0.150309	0
6.02592	0.000991615	1.34944	0.150989	0
6.02586	0.000978059	1.13286	0.135346	0
6.02683	0.000999463	1.4494	0.152689	0
6.02775	0.00100679	1.46606	0.153369	0
6.02721	0.00105829	0.999584	0.131605	0
6.02541	0.00102048	1.29946	0.146568	0
6.02588	0.00102982	1.2828	0.145888	0
6.02551	0.000995766	1.18284	0.138407	0
6.02526	0.000991939	1.13286	0.137386	0
6.02685	0.000991355	1.1995	0.139087	0
6.02831	0.00100699	1.21616	0.142147	0
6.02817	0.00104331	1.54935	0.159151	0
6.02667	0.00102255	1.31612	0.147588	0
6.02528	0.00099129	1.08288	0.132625	0
6.02719	0.00104642	1.33278	0.146568	0
6.02604	0.000975269	0.999584	0.127524	0
6.0261	0.000971443	1.23282	0.141127	0
6.02779	0.001004	1.16618	0.137386	0
6.0276	0.000999333	1.24948	0.145888	0
6.02565	0.00100725	1.39942	0.152009	0
6.02576	0.0010173	1.26614	0.148608	0
6.02828	0.0010389	1.38276	0.150989	0
6.02742	0.00107405	1.49938	0.15677	0
6.02546	0.000987853	1.04956	0.132625	0
6.02463	0.000985842	1.26614	0.146908	0
6.02642	0.00103449	1.31612	0.149289	0
6.02699	0.00102009	1.26614	0.142827	0
6.02599	0.00102223	1.23282	0.143167	0
6.02408	0.000962362	1.01624	0.130585	0
6.02562	0.000989345	1.2828	0.143848	0
6.02785	0.00104402	1.43274	0.153709	0
6.0276	0.000996544	1.41608	0.15439	0
6.02804	0.00105362	1.69929	0.166292	0
6.02799	0.00101289	0.982924	0.126504	0
6.02709	0.00103527	1.56601	0.15847	0
6.02708	0.00100647	1.0329	0.131605	0
6.02721	0.00100083	1.4494	0.152689	0
6.02646	0.000983312	1.24948	0.143848	0
6.02674	0.00103079	1.33278	0.148268	0
6.02622	0.0010103	1.08288	0.134666	0
6.0252	0.000974361	1.18284	0.138407	0
6.0264	0.00102379	1.43274	0.151669	0
6.02708	0.00102398	1.14952	0.138407	0
6.02571	0.000995506	1.16618	0.137386	0
6.02569	0.000990901	1.0329	0.131605	0
6.02658	0.000980588	1.1995	0.143167	0
6.0279	0.000997323	1.31612	0.147588	0
6.02759	0.00099155	1.1995	0.139087	0
6.02787	0.00103274	1.39942	0.153709	0
6.02756	0.000987658	1.01624	0.128545	0
6.02585	0.000984739	1.09954	0.133646	0
6.02646	0.00103883	1.23282	0.143167	0
6.0281	0.00104221	1.43274	0.15711	0
6.02674	0.00102904	1.26614	0.146908	0
6.02587	0.000991031	1.1162	0.134326	0
6.02692	0.000984934	1.41608	0.15643	0
6.02659	0.00102249	1.13286	0.135346	0
6.02447	0.00099168	1.09954	0.135686	0
6.02471	0.000942319	0.849646	0.120043	0
6.02644	0.00101367	1.38276	0.150989	0
6.02886	0.00108093	1.51603	0.159491	0
6.02783	0.00106562	1.2828	0.143848	0
6.02736	0.00102048	1.1162	0.134326	0
6.02635	0.00101737	1.14952	0.138407	0
6.02551	0.00101892	1.33278	0.148268	0
6.02633	0.00101393	1.14952	0.138407	0
6.02776	0.0010402	1.3661	0.152009	0
6.02656	0.00101205	1.41608	0.15439	0
6.02657	0.00102865	1.29946	0.146568	0
6.02698	0.00102683	1.1995	0.139087	0
6.0272	0.00100575	1.24948	0.142147	0
6.0267	0.00103449	1.26614	0.144868	0
6.0281	0.00102638	1.34944	0.149289	0
6.02952	0.00107581	1.69929	0.167992	0
6.02851	0.00106861	1.31612	0.149289	0
6.02623	0.000993301	1.14952	0.136366	0
6.02704	0.00103371	1.49938	0.15677	0
6.02722	0.00104545	1.24948	0.145888	0
6.02595	0.00103935	1.16618	0.137386	0
6.02622	0.000979356	1.41608	0.150989	0
6.02488	0.00102528	1.1995	0.141127	0
6.02515	0.00100861	1.31612	0.149289	0
6.02569	0.00101866	1.23282	0.146908	0
6.02577	0.000998231	1.04956	0.130585	0
6.02644	0.000974167	1.21616	0.144188	0
6.02712	0.00103527	1.39942	0.152009	0
6.02711	0.0010304	1.1995	0.141127	0
6.02754	0.00102495	1.46606	0.15507	0
6.02699	0.000994015	1.18284	0.140447	0
6.02595	0.00100601	1.1162	0.134326	0
6.02742	0.00102774	1.43274	0.151669	0
6.02864	0.00105226	1.34944	0.150989	0
6.02875	0.00107003	1.54935	0.15745	0
6.02754	0.00102671	1.16618	0.137386	0
6.02459	0.000986555	1.0329	0.131605	0
6.02514	0.000984804	1.16618	0.137386	0
6.02588	0.00098195	1.24948	0.142147	0
6.02578	0.000990317	1.21616	0.142147	0
6.02745	0.00100297	1.18284	0.142147	0
6.02761	0.00100018	1.33278	0.146568	0
6.02568	0.00101477	1.18284	0.140447	0
6.02594	0.00101925	1.26614	0.146908	0
6.02658	0.00105259	1.33278	0.146568	0
6.02572	0.00100802	0.999584	0.131605	0
6.02572	0.000992912	1.33278	0.148268	0
6.0261	0.00101321	1.23282	0.141127	0
6.02628	0.00100822	1.2828	0.143848	0
6.02513	0.00100562	1.1162	0.136366	0
6.0272	0.00105213	1.46606	0.15711	0
6.02625	0.00101788	1.16618	0.139427	0
6.02673	0.00103676	1.54935	0.15745	0
6.02778	0.000993755	1.14952	0.136366	0
6.02625	0.000984674	1.18284	0.142147	0
6.02656	0.00101509	1.21616	0.142147	0
6.02771	0.00107535	1.31612	0.145548	0
6.02766	0.00101717	1.18284	0.140447	0
6.02817	0.00104234	1.3661	0.150309	0
6.02741	0.00103274	1.33278	0.148268	0
6.02659	0.00102048	1.29946	0.144868	0
6.02639	0.00102028	1.24948	0.143848	0
6.02536	0.000989928	1.24948	0.143848	0
6.02434	0.000986037	1.06622	0.135686	0
6.025	0.000997258	1.1162	0.134326	0
6.0259	0.00097728	1.16618	0.139427	0
6.02584	0.000990123	1.41608	0.15643	0
6.02544	0.00100037	1.1162	0.134326	0
6.02726	0.000999593	1.38276	0.152689	0
6.02687	0.00103313	1.29946	0.144868	0
6.02695	0.00103637	1.38276	0.149289	0
6.02596	0.00103235	1.21616	0.147928	0
6.02539	0.000969367	1.18284	0.138407	0
6.02462	0.000976826	1.0329	0.129565	0
6.02614	0.00101535	1.33278	0.148268	0
6.02811	0.00102534	1.31612	0.147588	0
6.02754	0.0010341	1.24948	0.143848	0
6.02659	0.00101257	1.4494	0.15439	0
6.02764	0.00103397	1.33278	0.148268	0
6.0285	0.00103313	1.16618	0.137386	0
6.02759	0.00105226	1.34944	0.150989	0
6.02817	0.00102444	1.31612	0.149289	0
6.02668	0.000997387	1.09954	0.133646	0
6.02662	0.000993885	1.16618	0.139427	0
6.0264	0.00100141	1.2828	0.143848	0
6.02625	0.000991485	1.29946	0.146568	0
6.02585	0.00104065	1.2828	0.145888	0
6.02725	0.00102171	1.31612	0.147588	0
6.02681	0.00101237	1.38276	0.149289	0
6.0258	0.00101691	1.13286	0.135346	0
6.02626	0.00101451	1.29946	0.146568	0
6.02581	0.0010675	1.04956	0.134666	0
6.024	0.000970924	0.966264	0.129565	0
6.02512	0.00100478	1.4494	0.152689	0
6.02729	0.00103611	1.23282	0.144868	0
6.02554	0.000992782	1.2828	0.147588	0
6.02645	0.00101899	1.3661	0.150309	0
6.02672	0.000987528	1.1162	0.134326	0
6.02513	0.000945692	1.18284	0.138407	0
6.02724	0.0010029	1.29946	0.146568	0
6.02817	0.00102846	1.54935	0.15745	0
6.02665	0.000983766	1.21616	0.142147	0
6.02661	0.0010018	0.966264	0.127524	0
6.02755	0.00098435	1.46606	0.15507	0
6.02797	0.00102249	1.23282	0.141127	0
6.02555	0.000990058	1.0329	0.129565	0
6.02551	0.000990317	1.1162	0.136366	0
6.02715	0.000994534	1.43274	0.153709	0
6.02726	0.00100394	1.38276	0.149289	0
6.02624	0.00100381	1.16618	0.137386	0
6.02628	0.000981691	1.23282	0.141127	0
6.02592	0.000994274	1.1995	0.139087	0
6.02639	0.0010136	1.18284	0.142147	0
6.02681	0.00105317	1.3661	0.152009	0
6.02575	0.000988242	1.18284	0.142147	0
6.02586	0.00099635	1.08288	0.132625	0
6.02687	0.00102268	1.23282	0.141127	0
6.02689	0.00105589	1.29946	0.144868	0
6.02573	0.00101471	1.34944	0.147248	0
6.02625	0.000983637	1.14952	0.142487	0
6.02717	0.00104577	1.43274	0.153709	0
6.0285	0.00103987	1.48272	0.15439	0
6.02747	0.00101665	1.2828	0.145888	0
6.02683	0.00102359	1.34944	0.149289	0
6.02572	0.00102456	1.21616	0.144188	0
6.02609	0.0010376	1.34944	0.149289	0
6.0272	0.00103527	1.3661	0.150309	0
6.02625	0.000999593	1.04956	0.130585	0
6.02705	0.00105116	1.46606	0.153369	0
6.02816	0.00100919	1.31612	0.147588	0
6.02701	0.001033	1.39942	0.152009	0
6.02864	0.00108151	1.4494	0.15439	0
6.02868	0.00104208	1.3661	0.148268	0
6.02717	0.00101153	1.53269	0.15677	0
6.02603	0.00104182	1.14952	0.138407	0
6.02643	0.000988826	1.13286	0.135346	0
6.02555	0.00101827	1.1995	0.141127	0
6.02641	0.00103014	1.1995	0.141127	0
6.02714	0.00105408	1.16618	0.139427	0
6.02636	0.00105622	1.16618	0.143167	0
6.02662	0.00101801	1.3661	0.150309	0
6.02782	0.00105317	1.38276	0.149289	0
6.02748	0.00101062	1.18284	0.138407	0
6.02541	0.00102431	1.56601	0.160171	0
6.02613	0.00100212	1.1162	0.134326	0
6.02663	0.00104162	1.43274	0.15541	0
6.02749	0.00103981	1.58267	0.165952	0
6.02661	0.00105317	1.3661	0.150309	0
6.02594	0.00101295	1.33278	0.148268	0
6.02496	0.00104325	1.29946	0.146568	0
6.0248	0.000969108	1.26614	0.142827	0
6.02703	0.000988242	1.31612	0.145548	0
6.02725	0.00097728	1.09954	0.135686	0
6.02617	0.00102962	1.53269	0.15847	0
6.02637	0.000984285	0.999584	0.129565	0
6.02599	0.000999009	1.0329	0.129565	0
6.02758	0.00101438	1.34944	0.150989	0
6.02892	0.00106439	1.2828	0.145888	0
6.02806	0.00105829	1.3661	0.148268	0
6.02703	0.00103585	1.61599	0.162551	0
6.02679	0.00102411	1.23282	0.143167	0
6.02679	0.000982469	1.24948	0.142147	0
6.02725	0.00107911	1.38276	0.15473	0
6.02553	0.000996479	1.08288	0.134666	0
6.02558	0.000975788	1.13286	0.137386	0
6.0265	0.000978902	1.04956	0.132625	0
6.02542	0.000994988	1.29946	0.146568	0
6.02613	0.000995377	1.41608	0.152689	0
6.02678	0.00101172	1.16618	0.137386	0
6.02626	0.00103274	1.49938	0.15507	0
6.02569	0.0010448	1.1162	0.134326	0
6.0247	0.000998879	1.2828	0.143848	0
6.02725	0.00100491	1.21616	0.140107	0
6.02662	0.00101237	1.04956	0.132625	0
6.02603	0.00102372	1.41608	0.152689	0
6.02751	0.00104993	1.58267	0.160851	0
6.02677	0.00101224	1.0329	0.133646	0
6.02542	0.00100608	1.13286	0.137386	0
6.02644	0.000982145	1.21616	0.140107	0
6.02778	0.0010136	1.49938	0.15507	0
6.02698	0.00100653	1.1995	0.143167	0
6.0269	0.00101509	1.1995	0.143167	0
6.02729	0.00105414	1.63265	0.166632	0
6.02846	0.00107613	1.49938	0.162211	0
6.02743	0.00103605	1.29946	0.144868	0
6.02629	0.00101639	0.932945	0.123104	0
6.02595	0.00104603	1.4494	0.15609	0
6.02798	0.0010522	1.48272	0.15609	0
6.02816	0.00105343	1.34944	0.150989	0
6.0264	0.00104817	1.43274	0.151669	0
6.02681	0.00102372	1.33278	0.148268	0
6.02714	0.00103708	1.4494	0.15609	0
6.02715	0.00100407	1.26614	0.144868	0
6.02629	0.00100335	1.34944	0.149289	0
6.02599	0.0010306	1.46606	0.15507	0
6.02662	0.00101762	1.4494	0.15609	0
6.02681	0.00104558	1.38276	0.149289	0
6.02624	0.00104247	1.3661	0.148268	0
6.02657	0.00103151	1.49938	0.163911	0
6.02703	0.00104467	1.21616	0.142147	0
6.02666	0.00103378	1.39942	0.149969	0
6.0275	0.00103974	1.16618	0.137386	0
6.0267	0.00100031	1.23282	0.143167	0
6.02644	0.00101088	1.26614	0.142827	0
6.02681	0.00103027	1.1995	0.139087	0
6.02834	0.00105888	1.3661	0.148268	0
6.02705	0.00100232	1.06622	0.131605	0
6.02772	0.00105336	1.63265	0.161531	0
6.02719	0.000995052	1.23282	0.143167	0
6.02484	0.000976177	0.999584	0.129565	0
6.02601	0.000980523	1.18284	0.142147	0
6.02768	0.00100893	1.29946	0.148608	0
6.02674	0.00100219	1.13286	0.137386	0
6.02675	0.000990253	1.1995	0.139087	0
